tdunning/t-digest-benchmark,false,7,3,2,true,,,https://github.com/tdunning/t-digest-benchmark.git,2018-01-21T09:47:02Z,23,0,2,1.17.3,4
CrispOSS/prime-sieves,false,0,1,5,true,,,https://github.com/CrispOSS/prime-sieves.git,2015-05-26T15:34:39Z,23,0,2,1.10.2,2
marcust/stagemonitor,true,0,0,1,true,stagemonitor/stagemonitor,,https://github.com/marcust/stagemonitor.git,2015-09-03T12:42:13Z,805,30,5,,7
neo4j-contrib/neo4j-jdbc,true,79,41,28,true,larusba/neo4j-jdbc,,https://github.com/neo4j-contrib/neo4j-jdbc.git,2019-08-14T03:40:52Z,377,14,16,1.19,7
fizzed/template-benchmark,true,5,4,1,true,mbosecke/template-benchmark,,https://github.com/fizzed/template-benchmark.git,2019-02-25T01:57:01Z,33,0,4,1.7.1,7
pcadabam/gobblin,true,0,0,1,true,apache/incubator-gobblin,,https://github.com/pcadabam/gobblin.git,2016-01-28T20:06:08Z,4752,0,59,1.17.3,7
automenta/narchy,false,,,,false,,,,,,,,,
leveyj/ignite,true,0,0,1,true,apache/ignite,,https://github.com/leveyj/ignite.git,2016-09-14T11:20:54Z,18233,47,70,1.13,7
zhoupan/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/zhoupan/feign.git,2016-07-14T03:06:54Z,369,56,31,1.10.5,7
jmnarloch/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/jmnarloch/feign.git,2016-04-24T14:42:46Z,450,47,43,1.11.2,7
jcanizales/grpc-java,true,0,0,1,true,grpc/grpc-java,,https://github.com/jcanizales/grpc-java.git,2015-03-03T06:56:43Z,527,0,24,1.7.1,7
penuel-leo/druid,true,0,0,1,true,apache/incubator-druid,,https://github.com/penuel-leo/druid.git,2018-07-06T15:32:36Z,5621,364,66,1.9.2,7
didvae/feign,true,0,0,0,true,OpenFeign/feign,,https://github.com/didvae/feign.git,2016-07-14T03:06:54Z,354,52,28,1.10.3,7
sdgdsffdsfff/stagemonitor,true,0,0,1,true,stagemonitor/stagemonitor,,https://github.com/sdgdsffdsfff/stagemonitor.git,2015-09-02T01:06:54Z,793,30,5,,7
prembasumatary/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/prembasumatary/feign.git,2016-07-14T03:06:53Z,347,39,29,1.8,7
Echo19890615/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/zhujf1989/feign.git,2017-04-25T02:36:36Z,544,87,71,1.11.2,7
FrEaKmAn/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/FrEaKmAn/feign.git,2016-07-14T03:06:54Z,372,57,32,1.10.5,7
spencergibb/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/spencergibb/feign.git,2016-07-14T03:06:53Z,312,39,20,1.8,7
bstick12/feign,true,0,0,0,true,OpenFeign/feign,,https://github.com/bstick12/feign.git,2016-07-14T03:06:53Z,353,34,28,1.10.3,7
openedbox/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/openedbox/feign.git,2016-07-14T03:06:54Z,346,48,28,1.8,7
gorcz/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/gorcz/feign.git,2016-07-14T03:06:53Z,325,43,23,1.8,7
olkulyk/feign,true,0,0,1,true,OpenFeign/feign,,https://github.com/olkulyk/feign.git,2016-07-14T03:06:54Z,353,52,28,1.10.3,7
ddteeter/feign,true,0,0,0,true,OpenFeign/feign,,https://github.com/ddteeter/feign.git,2016-07-14T03:06:54Z,359,54,29,1.10.5,7
MaridProject/typedmap,false,0,0,1,true,,,https://github.com/MaridProject/typedmap.git,2017-04-05T17:54:45Z,107,3,1,1.19,7
LiveMyKarma/Finalizer,false,0,0,1,true,,,https://github.com/LiveMyKarma/Finalizer.git,2016-08-04T04:02:00Z,23,0,1,1.13,2
melix/jmh-gradle-plugin,false,333,49,21,true,,,https://github.com/melix/jmh-gradle-plugin.git,2019-08-19T15:11:47Z,292,18,19,,7
epickrram/lock-contention,false,0,0,1,true,,,https://github.com/epickrram/lock-contention.git,2016-11-29T06:37:34Z,23,0,1,1.17.2,1
rslemos/pet-grammars,false,0,0,1,true,,,https://github.com/rslemos/pet-grammars.git,2016-12-21T15:44:01Z,23,0,1,1.11.3,1
paritytrading/parity,false,366,144,55,true,,,https://github.com/paritytrading/parity.git,2019-08-16T20:11:51Z,869,7,7,1.19,7
protobufel/protobuf-el,false,11,0,2,true,,,https://github.com/protobufel/protobuf-el.git,2019-01-28T06:53:14Z,57,1,1,1.1.1,7
s4ke/moar,false,13,1,3,true,,,https://github.com/s4ke/moar.git,2019-07-15T21:08:06Z,160,8,1,1.17.2,7
komiya-atsushi/fast-rng-java,false,13,0,1,true,,,https://github.com/komiya-atsushi/fast-rng-java.git,2019-04-23T14:54:44Z,69,7,1,,25
finn-no/serdes-shootout,false,0,2,33,true,,,https://github.com/finn-no/serdes-shootout.git,2015-05-08T18:18:11Z,22,0,3,1.9.3,11
rxin/jvm-unsafe-utils,false,51,14,15,true,,,https://github.com/rxin/jvm-unsafe-utils.git,2019-07-23T06:21:14Z,22,0,1,1.6.2,3
coder-press/crazy-soap,false,0,1,3,true,,,https://github.com/coder-press/crazy-soap.git,2015-09-23T22:25:17Z,22,0,1,1.10.5,2
apache/kafka,false,13291,7077,1024,true,,,https://github.com/apache/kafka.git,2019-08-20T17:17:35Z,6511,112,341,,6
batterseapower/btreemap,false,8,0,1,true,,,https://github.com/batterseapower/btreemap.git,2019-05-08T22:10:30Z,60,5,1,1.17.3,6
codahale/gimli,false,2,1,1,true,,,https://github.com/codahale/gimli.git,2019-07-25T13:54:42Z,71,4,1,,6
codahale/xsalsa20poly1305,false,24,1,5,true,,,https://github.com/codahale/xsalsa20poly1305.git,2019-07-25T13:56:25Z,147,10,1,,6
jayjaylab-benchmark/retrofitvsokhttp,false,0,0,1,true,,,https://github.com/jayjaylab-benchmark/retrofitvsokhttp.git,2016-07-07T02:24:21Z,22,0,1,1.12,2
d0k1/acache,false,1,0,1,true,,,https://github.com/d0k1/acache.git,2019-08-18T16:52:36Z,30,1,2,1.11.1,6
thymeleaf/thymeleaf-benchmarks,false,2,2,4,true,,,https://github.com/thymeleaf/thymeleaf-benchmarks.git,2019-08-16T02:36:22Z,21,0,2,1.12,20
nitsanw/jmh-samples,false,67,23,4,true,,,https://github.com/nitsanw/jmh-samples.git,2019-08-18T16:32:22Z,21,0,1,1.8,19
michaelhixson/jmh-benchmark-listof,false,0,0,1,true,,,https://github.com/michaelhixson/jmh-benchmark-listof.git,2015-11-08T23:18:43Z,20,0,1,1.11.2,44
pink-lucifer/preresearch,false,,,,false,,,,,,,,,
FIXTradingCommunity/silverflash,false,15,4,13,true,,,https://github.com/FIXTradingCommunity/silverflash.git,2019-04-23T05:11:39Z,60,2,1,1.13,6
rjdkolb/vmbenchmarks,false,0,4,1,true,,,https://github.com/rjdkolb/vmbenchmarks.git,2018-03-30T18:29:28Z,20,0,2,1.20,26
prasanthj/hasher,false,10,6,2,true,,,https://github.com/prasanthj/hasher.git,2019-06-03T08:51:37Z,20,0,1,1.2,18
huxi/sulky,false,51,7,4,true,,,https://github.com/huxi/sulky.git,2019-08-15T10:59:16Z,979,21,2,1.17.4,6
jvcaquino/DC-UFSCar-ES2-201601-Grupo6,false,0,0,4,true,,,https://github.com/jvcaquino/DC-UFSCar-ES2-201601-Grupo6.git,2016-06-07T13:07:26Z,20,0,4,,4
mbosecke/pebble-benchmark,false,0,1,1,true,,,https://github.com/mbosecke/pebble-benchmark.git,2016-08-08T06:34:03Z,20,0,2,1.6.1,3
kaazing/gateway,false,121,82,58,true,,,https://github.com/kaazing/gateway.git,2019-08-20T08:58:08Z,5732,67,35,1.14,6
mdhorton/experiments,false,0,0,0,true,,,https://github.com/mdhorton/experiments.git,2015-07-12T13:28:55Z,19,0,1,,54
AOSP-YU/platform-external-okhttp,false,,,,false,,,,,,,,,
CyanogenMod/android-external-okhttp,false,,,,false,,,,,,,,,
russgray/client-java,false,,,,false,,,,,,,,,
keystrokex/htm-java,false,,,,false,,,,,,,,,
WANdisco/amplab-hive,true,0,0,26,true,amplab/hive,,https://github.com/WANdisco/hive.git,2017-02-18T16:48:39Z,5828,3,13,1.4.1,6
mnuessler/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/mnuessler/metrics.git,2015-05-08T17:39:18Z,1972,52,119,1.1.1,6
shahankhatch/aurora,true,0,0,0,true,apache/aurora,,https://github.com/shahankhatch/aurora.git,2015-09-09T03:36:12Z,3104,5,48,1.7.1,6
dmitryleskov/algs4bench,false,0,0,1,true,,,https://github.com/dmitryleskov/algs4bench.git,2014-09-26T07:24:25Z,19,0,1,1.1,23
tempbottle/netty-zmtp,true,0,0,1,true,spotify/netty-zmtp,,https://github.com/tempbottle/netty-zmtp.git,2015-08-30T09:30:51Z,264,7,2,1.9.3,6
stanculescu/gateway,true,0,0,1,true,kaazing/gateway,,https://github.com/stanculescu/gateway.git,2016-11-29T08:43:50Z,5638,61,35,1.14,6
amoghmargoor/incubator-calcite,true,0,0,1,true,qubole/calcite,,https://github.com/amoghmargoor/incubator-calcite.git,2016-02-25T07:32:35Z,2024,28,64,1.11.2,6
522986491/yangtools,true,0,0,1,true,opendaylight/yangtools,,https://github.com/522986491/yangtools.git,2015-08-20T09:59:54Z,2568,30,24,0.9.7,6
kidaa/aurora,true,0,0,0,true,apache/aurora,,https://github.com/kidaa/aurora.git,2015-07-26T20:47:55Z,3042,5,48,1.7.1,6
joizhang/springside4,false,,,,false,,,,,,,,,
wangbin83-gmail-com/hive-1-1-0-cdh5-4-8,false,,,,false,,,,,,,,,
twillouer/fongo,false,,,,false,,,,,,,,,
summerhai/ohc,true,0,0,1,true,snazy/ohc,,https://github.com/summerhai/ohc.git,2015-08-18T06:14:25Z,306,14,2,1.1,6
mschenck/aurora,true,0,0,0,true,apache/aurora,,https://github.com/mschenck/aurora.git,2015-03-27T20:03:00Z,3183,3,51,1.7.1,6
tempredirect/metrics,true,0,0,0,true,dropwizard/metrics,,https://github.com/tempredirect/metrics.git,2015-08-13T18:30:47Z,2037,50,126,1.10.3,6
fakemongo/fongo,true,448,158,32,true,foursquare/fongo,,https://github.com/fakemongo/fongo.git,2019-08-19T06:06:56Z,1351,67,55,1.17.4,6
mattnelson/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/mattnelson/metrics.git,2015-08-06T02:33:55Z,2018,52,124,1.10.3,6
antidata/htm-java-experiments,false,,,,false,,,,,,,,,
AltitudeDigital/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/AltitudeDigital/metrics.git,2015-04-28T19:54:55Z,2034,51,125,1.10.3,6
Banno/metrics,true,0,0,87,true,dropwizard/metrics,,https://github.com/Banno/metrics.git,2015-05-28T18:27:36Z,1921,48,108,1.0.1,6
jasw/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/jasw/metrics.git,2015-08-18T20:27:06Z,2030,52,125,1.10.3,6
egymgmbh/metrics,true,0,0,6,true,dropwizard/metrics,,https://github.com/egymgmbh/metrics.git,2015-06-12T13:34:15Z,1989,52,122,1.1.1,6
chetnachaudhari/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/chetnachaudhari/metrics.git,2016-05-17T06:29:26Z,2097,52,139,1.10.3,6
trampi/stagemonitor,true,0,0,1,true,stagemonitor/stagemonitor,,https://github.com/trampi/stagemonitor.git,2016-05-09T09:19:05Z,1279,8,13,1.12,6
kevintvh/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/kevintvh/metrics.git,2015-09-17T02:59:48Z,2034,52,125,1.10.3,6
jasonchaffee/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/jasonchaffee/metrics.git,2015-05-06T07:01:50Z,2072,52,133,1.10.3,6
valery1707/dropwizard-metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/valery1707/dropwizard-metrics.git,2016-02-16T10:48:07Z,1996,52,122,1.1.1,6
mspiegel/metrics,true,1,2,2,true,dropwizard/metrics,,https://github.com/mspiegel/metrics.git,2015-08-21T17:17:12Z,2030,46,125,1.10.3,6
rexren/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/rexren/metrics.git,2015-08-28T04:28:49Z,2034,52,125,1.10.3,6
jplock/metrics,true,0,0,0,true,dropwizard/metrics,,https://github.com/jplock/metrics.git,2015-05-04T00:15:14Z,2117,49,142,1.10.3,6
Godin/htm-java,false,,,,false,,,,,,,,,
phillipross/java-http-signature,true,0,0,1,true,joyent/java-http-signature,,https://github.com/phillipross/java-http-signature.git,2016-09-12T01:18:01Z,181,23,3,1.17.5,6
mt0803/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/mt0803/metrics.git,2015-09-09T02:46:34Z,2034,52,125,1.10.3,6
arina-ielchiieva/calcite,true,0,0,1,true,apache/calcite,,https://github.com/arina-ielchiieva/calcite.git,2018-08-31T12:24:36Z,2977,33,163,1.12,6
glamarre360/stagemonitor,true,0,0,0,true,stagemonitor/stagemonitor,,https://github.com/glamarre360/stagemonitor.git,2017-03-10T17:36:51Z,1422,54,17,1.12,6
thelastpickle/metrics,true,0,1,5,true,dropwizard/metrics,,https://github.com/thelastpickle/metrics.git,2017-07-24T10:58:06Z,1972,52,115,1.0.1,6
bentatham/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/bentatham/metrics.git,2016-06-15T16:21:33Z,2142,50,147,1.10.3,6
tl39/druid,false,,,,false,,,,,,,,,
mtakaki/metrics,true,0,1,1,true,dropwizard/metrics,,https://github.com/mtakaki/metrics.git,2015-08-31T06:50:19Z,2034,52,125,1.10.3,6
timezra/metrics,true,1,1,1,true,dropwizard/metrics,,https://github.com/timezra/metrics.git,2016-01-16T22:41:56Z,2017,52,124,1.10.3,6
wfxiang08/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/wfxiang08/metrics.git,2015-09-15T01:05:35Z,2034,52,125,1.10.3,6
randomstatistic/metrics,true,0,0,0,true,dropwizard/metrics,,https://github.com/randomstatistic/metrics.git,2016-02-01T23:18:00Z,2117,48,142,1.10.3,6
hexdecteam/stagemonitor,true,5,4,6,true,stagemonitor/stagemonitor,,https://github.com/megaease/stagemonitor.git,2018-07-24T07:06:13Z,1283,50,13,1.12,6
gburton1/metrics,true,0,0,2,true,dropwizard/metrics,,https://github.com/gburton1/metrics.git,2015-02-14T19:40:10Z,1949,50,112,1.1.1,6
cirrus-dev/metrics,true,0,0,4,true,dropwizard/metrics,,https://github.com/cirrus-dev/metrics.git,2015-04-23T15:41:26Z,1996,51,122,1.1.1,6
ohr/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/ohr/metrics.git,2014-08-25T12:14:38Z,1996,46,122,1.1.1,6
slovdahl/metrics,true,0,1,1,true,dropwizard/metrics,,https://github.com/slovdahl/metrics.git,2014-12-10T07:10:56Z,1934,45,106,1.1.1,6
unitsofmeasurement/metrics,false,,,,false,,,,,,,,,
chenxianghua2014/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/chenxianghua2014/metrics.git,2015-08-28T04:16:07Z,2034,52,125,1.10.3,6
wehjin/RxJava,false,,,,false,,,,,,,,,
snorden/parquet-mr-apache-parquet-1-7-0,false,,,,false,,,,,,,,,
AOSP-CAF/platform-external-okhttp,false,,,,false,,,,,,,,,
AdrianCozma/gateway,true,0,0,0,true,kaazing/gateway,,https://github.com/AdrianCozma/gateway.git,2016-03-08T10:11:43Z,5641,22,35,1.14,6
slachiewicz/metrics,true,0,0,1,true,dropwizard/metrics,,https://github.com/slachiewicz/metrics.git,2019-07-08T18:00:03Z,1986,52,112,1.12,6
signalfx/metrics,true,0,0,58,true,dropwizard/metrics,,https://github.com/signalfx/metrics.git,2015-09-29T17:08:47Z,2035,52,126,1.10.3,6
krraghavan/fongo,true,0,1,1,true,fakemongo/fongo,,https://github.com/krraghavan/fongo.git,2016-04-24T06:07:48Z,1276,57,44,1.12,6
repsheet/librepsheet-java,false,,,,false,,,,,,,,,
qubole/calcite,true,1,5,6,true,apache/calcite,,https://github.com/qubole/calcite.git,2019-04-04T11:07:35Z,2508,51,111,1.12,6
mjeffrey/log-sanitizer,false,0,0,1,true,,,https://github.com/mjeffrey/log-sanitizer.git,2019-06-25T14:37:11Z,13,3,1,1.21,6
JervenBolleman/java-benchmarks,false,2,0,1,true,,,https://github.com/JervenBolleman/java-benchmarks.git,2016-11-10T15:05:10Z,19,0,1,1.12,17
octabase/fnr-java,false,3,0,1,true,,,https://github.com/octabase/fnr-java.git,2018-06-09T15:44:50Z,45,2,1,1.11.3,6
PhantomThief/scope,false,5,4,4,true,,,https://github.com/PhantomThief/scope.git,2019-08-13T02:14:24Z,77,15,2,1.21,6
reaktivity/nukleus.java,false,1,5,2,true,,,https://github.com/reaktivity/nukleus.java.git,2019-08-14T17:10:20Z,314,40,4,1.12,6
smoketurner/notification,false,40,9,4,true,,,https://github.com/smoketurner/notification.git,2019-08-18T16:47:27Z,290,7,3,,6
spotify/netty-zmtp,false,232,55,137,true,,,https://github.com/spotify/netty-zmtp.git,2019-08-13T15:20:16Z,272,8,3,1.9.3,6
bodewig/commons-compress-benchmarks,false,0,0,0,true,,,https://github.com/bodewig/commons-compress-benchmarks.git,2018-11-28T20:22:50Z,19,0,1,1.19,14
ChShersh/efficient-haskell,false,,,,false,,,,,,,,,
johnlee175/RawARGBYCbCrViewer,false,,,,false,,,,,,,,,
gpanther/benchmark-arraycopy,false,2,2,1,true,,,https://github.com/gpanther/benchmark-arraycopy.git,2016-05-02T15:49:51Z,19,0,1,1.11.3,14
jnordwick/zerog-grisu,false,3,0,2,true,,,https://github.com/jnordwick/zerog-grisu.git,2019-06-23T02:53:26Z,19,0,2,,9
easy-logic/sbs,false,,,,false,,,,,,,,,
renoth/texxxxas,false,0,0,1,true,,,https://github.com/renoth/texxxxas.git,2015-05-08T19:04:02Z,19,0,1,0.8,2
cpoepke/demos,false,4,1,0,true,,,https://github.com/cpoepke/demos.git,2015-06-19T10:40:14Z,18,0,1,1.0.1,24
fx19880617/pinot-1,false,,,,false,,,,,,,,,
batterseapower/timeseries-compression,false,4,0,1,true,,,https://github.com/batterseapower/timeseries-compression.git,2017-04-27T16:28:25Z,18,0,1,,11
Vedenin/java-in-examples,false,,,,false,,,,,,,,,
Nawy/UnsafeCollections,false,0,0,2,true,,,https://github.com/Nawy/UnsafeCollections.git,2017-04-06T08:25:45Z,18,0,2,1.18,8
spiffykahuna/TIJ4-code-idea,false,,,,false,,,,,,,,,
amsa-code/risky,false,5,7,5,true,,,https://github.com/amsa-code/risky.git,2019-07-12T00:22:35Z,1298,34,1,1.10.2,5
prometheus/client-java,false,,,,false,,,,,,,,,
whitingjr/batch-rewrite-statements-perf,false,0,1,1,true,,,https://github.com/whitingjr/batch-rewrite-statements-perf.git,2015-03-19T15:29:17Z,18,0,1,1.6.1,6
tempredirect/GeoFun,false,0,0,0,true,,,https://github.com/tempredirect/GeoFun.git,2014-10-04T11:50:26Z,18,0,1,1.0.1,4
carrotsearch/hppc,false,621,99,63,true,,,https://github.com/carrotsearch/hppc.git,2019-08-18T11:53:57Z,524,23,4,1.21,5
danielnorberg/rut,false,16,6,3,true,,,https://github.com/danielnorberg/rut.git,2019-02-13T05:18:26Z,214,13,3,1.19,5
darwin-evolution/darwin,false,1,0,6,true,,,https://github.com/darwin-evolution/darwin.git,2016-07-13T15:29:30Z,13,1,2,1.11.2,5
ovelindstrom/client-java,false,,,,false,,,,,,,,,
PhillHenry/palgorithms,false,0,0,1,true,,,https://github.com/PhillHenry/palgorithms.git,2016-03-26T13:55:58Z,18,0,1,1.11.3,3
uchuhimo/kotlin-playground,false,0,0,1,true,,,https://github.com/uchuhimo/kotlin-playground.git,2017-08-09T16:47:53Z,95,0,1,1.19,2
gvsmirnov/java-perv,false,80,27,15,true,,,https://github.com/gvsmirnov/java-perv.git,2019-08-13T15:32:11Z,92,0,1,1.6.1,37
glowroot/glowroot,false,652,152,56,true,,,https://github.com/glowroot/glowroot.git,2019-08-20T14:27:32Z,4033,61,15,1.21,5
mkraemerx/algorithm-art,false,0,0,1,true,,,https://github.com/mkraemerx/algorithm-art.git,2015-05-21T08:30:38Z,18,0,1,1.9.3,1
smoketurner/graphiak,false,2,0,1,true,,,https://github.com/smoketurner/graphiak.git,2018-01-29T03:36:42Z,18,0,1,1.17.4,1
volkodava/disruptor-benchmark-tests,false,1,1,1,true,,,https://github.com/volkodava/disruptor-benchmark-tests.git,2016-11-28T07:04:09Z,18,0,1,1.12,1
zhangyn723777/okio,false,,,,false,,,,,,,,,
OpenHFT/jvm-micro-benchmarks,false,12,8,7,true,,,https://github.com/OpenHFT/jvm-micro-benchmarks.git,2019-02-28T20:21:44Z,17,0,1,1.10.3,29
yulang/Modified-Parquet,false,0,0,1,true,,,https://github.com/yulang/Modified-Parquet.git,2016-04-05T06:14:49Z,17,0,1,1.3.4,14
karlicoss/autohash,false,5,0,1,true,,,https://github.com/karlicoss/autohash.git,2016-12-30T07:41:47Z,26,1,1,,5
vyazelenko/jmh-gradle-plugin,true,0,0,1,true,melix/jmh-gradle-plugin,,https://github.com/vyazelenko/jmh-gradle-plugin.git,2017-01-04T15:32:24Z,191,2,10,,5
GeraldLoeffler/htm-java,false,,,,false,,,,,,,,,
stevegury/reactivesocket-java,true,0,0,1,true,rsocket/rsocket-java,,https://github.com/stevegury/reactivesocket-java.git,2016-03-07T18:43:35Z,203,0,6,,5
philandstuff/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/philandstuff/dropwizard.git,2018-04-05T21:18:08Z,3436,41,201,1.11.2,5
milimetric/druid,true,0,0,1,true,apache/incubator-druid,,https://github.com/milimetric/druid.git,2018-07-06T15:32:32Z,5514,352,62,1.9.2,5
MeteoGroup/jbrotli,false,83,18,16,true,,,https://github.com/MeteoGroup/jbrotli.git,2019-07-08T16:22:54Z,191,4,2,1.11.2,5
ghxandsky/benchmarx,true,2,0,1,true,K0zka/benchmarx,,https://github.com/ghxandsky/benchmarx.git,2019-08-18T16:40:30Z,5,0,1,0.9.3,5
konmik/collection-benchmark,false,3,0,1,true,,,https://github.com/konmik/collection-benchmark.git,2018-09-18T02:33:12Z,17,0,0,1.18,8
randiroe/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/randiroe/dropwizard.git,2018-04-05T21:19:49Z,3247,58,188,1.8,5
bassemZohdy/SimpleUtils,false,0,0,1,true,,,https://github.com/bassemZohdy/SimpleUtils.git,2015-05-21T17:14:52Z,17,0,1,1.9.3,7
jmptrader/client-java,false,,,,false,,,,,,,,,
TeamExodus/external-okhttp,false,,,,false,,,,,,,,,
mkouba/template-benchmark,true,0,0,1,true,mbosecke/template-benchmark,,https://github.com/mkouba/template-benchmark.git,2015-03-11T10:13:35Z,13,0,2,1.6.1,5
trask/glowroot,true,2,5,3,true,glowroot/glowroot,,https://github.com/trask/glowroot.git,2019-08-02T09:43:40Z,4031,0,15,1.21,5
yngui/jephyr-benchmark,false,0,1,1,true,,,https://github.com/yngui/jephyr-benchmark.git,2015-10-21T10:17:54Z,17,0,1,1.11,7
gunnarmorling/hibernate-validator,true,3,0,1,true,hibernate/hibernate-validator,,https://github.com/gunnarmorling/hibernate-validator.git,2019-01-26T00:07:35Z,2813,9,35,1.14.1,5
taltmann/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/taltmann/dropwizard.git,2018-04-05T21:17:01Z,4256,36,274,1.15,5
cmebarrow/nuklei,true,0,0,0,true,tmontgomery/nuklei,,https://github.com/cmebarrow/nuklei.git,2017-01-11T21:23:42Z,335,3,8,1.11.2,5
Infinitive-OS/platform-external-okhttp,false,,,,false,,,,,,,,,
headuck/lmdbjni,true,0,0,1,true,deephacks/lmdbjni,,https://github.com/headuck/lmdbjni.git,2018-12-29T09:54:49Z,424,15,8,1.5,5
Randgalt/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/Randgalt/dropwizard.git,2018-04-05T21:18:40Z,3402,42,200,1.11.1,5
yrashk/es4j,true,0,0,1,true,eventsourcing/es4j,,https://github.com/yrashk/es4j.git,2016-06-18T08:01:05Z,574,8,7,,5
sambitgaan/htm-java,false,,,,false,,,,,,,,,
dsavinkov/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/dsavinkov/dropwizard.git,2018-04-05T21:18:59Z,3013,47,166,1.8,5
deephacks/lmdbjni,true,192,23,12,true,chirino/lmdbjni,,https://github.com/deephacks/lmdbjni.git,2019-08-13T15:41:47Z,414,16,7,1.5,5
placrosse/lmdbjni,true,0,0,0,true,deephacks/lmdbjni,,https://github.com/placrosse/lmdbjni.git,2015-09-17T15:17:57Z,337,12,5,1.5,5
mnrasul/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/mnrasul/dropwizard.git,2018-04-05T21:17:18Z,3122,53,176,1.8,5
SlimRoms/android-external-okhttp,false,,,,false,,,,,,,,,
akshaymaniyar/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/akshaymaniyar/dropwizard.git,2018-04-05T21:19:49Z,3247,58,188,1.8,5
douzzi/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/douzzi/dropwizard.git,2018-04-05T21:19:43Z,3133,55,177,1.8,5
yshaojie/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/yshaojie/dropwizard.git,2018-04-05T21:19:46Z,3194,55,184,1.8,5
ben1247/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/ben1247/dropwizard.git,2018-04-05T21:20:00Z,3253,58,189,1.8,5
phambryan/dropwizard,true,0,0,2,true,dropwizard/dropwizard,,https://github.com/phambryan/dropwizard.git,2019-05-04T16:34:21Z,3212,26,170,1.8,5
johnou/orbit,true,0,0,1,true,orbit/orbit,,https://github.com/johnou/orbit.git,2019-07-30T16:27:23Z,1579,1,24,1.12,5
mattnelson/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/mattnelson/dropwizard.git,2018-04-05T21:19:10Z,3670,47,226,1.11.3,5
anonymint/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/anonymint/dropwizard.git,2018-04-05T21:16:30Z,3664,33,222,1.11.3,5
akraxx/dropwizard,true,0,0,1,true,dropwizard/dropwizard,,https://github.com/akraxx/dropwizard.git,2018-04-05T21:19:32Z,3223,54,184,1.8,5
authbox-lib/druid,true,0,0,4,true,apache/incubator-druid,,https://github.com/authbox-lib/druid.git,2018-07-06T15:32:37Z,5496,365,60,1.9.2,5
jthelin/orbit,true,1,0,0,true,orbit/orbit,,https://github.com/jthelin/orbit.git,2019-08-07T04:35:50Z,1580,15,24,1.12,5
KobeFeng/hppc,true,0,0,1,true,carrotsearch/hppc,,https://github.com/KobeFeng/hppc.git,2015-07-16T18:25:52Z,468,19,1,1.6.2,5
tomwhoiscontrary/sarcoptic,false,1,0,2,true,,,https://github.com/tomwhoiscontrary/sarcoptic.git,2017-01-20T19:16:27Z,17,0,1,1.17.4,4
sbwdlihao/chainj,false,0,0,1,true,,,https://github.com/sbwdlihao/chainj.git,2016-11-29T13:32:24Z,17,0,1,1.17.3,1
dinooliva/instrumentation-java,false,,,,false,,,,,,,,,
michaljonko/blog-examples,false,0,0,1,true,,,https://github.com/michaljonko/blog-examples.git,2016-02-03T23:38:07Z,73,0,1,1.11.3,12
RichardWarburton/java-final-benchmark,false,10,7,4,true,,,https://github.com/RichardWarburton/java-final-benchmark.git,2019-08-13T15:40:35Z,16,0,2,0.9,34
riaektiv/incubator,false,,,,false,,,,,,,,,
nickman/json-benchmark,false,0,0,1,true,,,https://github.com/nickman/json-benchmark.git,2016-01-11T11:33:44Z,16,0,1,1.11.2,32
