"project","className","jmhVersion","benchmarkName","executionTimeDefault","executionTime","executionTimePercentage","warmupTimeDefault","warmupTime","warmupTimePercentage","measurementTimeDefault","measurementTime","measurementTimePercentage","onlyModeChanged","onlySingleShot","measurementWarmupRatio","measurementWarmupRatioPerMeasurementFork","hasWarmupForks"
"jayware/entity-essentials","org.jayware.e2.entity.impl.Benchmark_DeleteEntity","1.17","benchmark","400","33.0","0.0825","200","3.0","0.015","200","30.0","0.15","false","false","10.0","10.0","false"
"jayware/entity-essentials","org.jayware.e2.component.impl.Benchmark_ComponentPushPull","1.17","pushTo","400","33.0","0.0825","200","3.0","0.015","200","30.0","0.15","false","false","10.0","10.0","false"
"jayware/entity-essentials","org.jayware.e2.component.impl.Benchmark_ComponentPushPull","1.17","pullFrom","400","33.0","0.0825","200","3.0","0.015","200","30.0","0.15","false","false","10.0","10.0","false"
"jchambers/java-otp","com.eatthepath.otp.HmacOneTimePasswordGeneratorBenchmark","1.21","benchmarkGenerateOneTimePassword","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"jchambers/jeospatial","com.eatthepath.jeospatial.VPTreeConstructionBenchmark","1.21","benchmarkConstructVpTree","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"jchambers/jeospatial","com.eatthepath.jeospatial.VPTreeQueryBenchmark","1.21","benchmarkNaiveSearch","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"jchambers/jeospatial","com.eatthepath.jeospatial.VPTreeQueryBenchmark","1.21","benchmarkQueryTree","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.VPTreeConstructionBenchmark","1.17.3","benchmarkConstructTreeWithPoints","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.VPTreeConstructionBenchmark","1.17.3","benchmarkConstructAndAddPoints","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.VPTreeQueryBenchmark","1.17.3","benchmarkNaiveSearch","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.VPTreeQueryBenchmark","1.17.3","benchmarkQueryTree","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.ThresholdSelectionBenchmark","1.17.3","benchmarkRandomThresholdSelection","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.ThresholdSelectionBenchmark","1.17.3","benchmarkMedianThresholdSelection","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.ThresholdSelectionBenchmark","1.17.3","benchmarkSamplingMedianThresholdSelection","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jchambers/jvptree","com.eatthepath.jvptree.ThresholdSelectionBenchmark","1.17.3","benchmarkNaiveMedianThresholdSelection","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.QueueBurstCost","1.21","burstCost","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.MpqBurstCost","1.21","burstCost","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups","1.21","ping","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups","1.21","loop","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups","1.21","ping","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups","1.21","loop","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost","1.21","burstCost","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.baseline.QueueOfferPoll","1.21","offerAndPollLoops","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.baseline.SingleThreadedOffer","1.21","offerLoop","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.baseline.BaselinePingPong","1.21","ping","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.baseline.BaselinePingPong","1.21","pong","500","500.0","1.0","250","250.0","1.0","250","250.0","1.0","true","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.baseline.SingleThreadedPoll","1.21","poll","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.baseline.ConcQOfferPoll","1.21","offerAndPoll","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone","1.21","offer","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone","1.21","poll","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","offerNoR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","pollNoR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","offerBothR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","pollBothR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","offerPR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","pollPR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","offerCR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqThroughputBackoffNone","1.21","pollCR","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.QueueThroughputBackoffNone","1.21","offer","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.QueueThroughputBackoffNone","1.21","poll","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone","1.21","offer","500","150.0","0.3","250","75.0","0.3","250","75.0","0.3","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone","1.21","poll","500","150.0","0.3","250","75.0","0.3","250","75.0","0.3","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.SpscChannelThroughputTest","1.21","writeBusy","500","20.0","0.04","250","10.0","0.04","250","10.0","0.04","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.SpscChannelThroughputTest","1.21","readBusy","500","20.0","0.04","250","10.0","0.04","250","10.0","0.04","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.SpscChannelThroughputTest","1.21","write","500","20.0","0.04","250","10.0","0.04","250","10.0","0.04","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.channels.SpscChannelThroughputTest","1.21","read","500","20.0","0.04","250","10.0","0.04","250","10.0","0.04","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone","1.21","fill","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone","1.21","drain","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.collections.SetOps","1.21","add","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.collections.SetOps","1.21","remove","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.collections.SetOps","1.21","contains","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.collections.SetOps","1.21","sum","500","40.0","0.08","250","15.0","0.06","250","25.0","0.1","false","false","1.6666666666666667","1.6666666666666667","false"
"JCTools/JCTools","org.jctools.jmh.collections.ConcurrentSetThroughput","1.21","randomContainsAddRemove","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.collections.ConcurrentSetThroughput","1.21","randomGet","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.counters.CountersBenchmark","1.21","inc","500","400.0","0.8","250","200.0","0.8","250","200.0","0.8","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.jmh.counters.CountersBenchmark","1.21","get","500","400.0","0.8","250","200.0","0.8","250","200.0","0.8","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.maps.nbhm_test.jmh.ConcurrentMapThroughput","1.21","randomGetPutRemove","500","40.0","0.08","250","10.0","0.04","250","30.0","0.12","false","false","3.0","3.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneObjectArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneObjectArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneObjectArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneReferenceArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneReferenceArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","oneReferenceArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","onePrimitiveArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","onePrimitiveArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","onePrimitiveArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","noArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","noArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","noArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","tenMixedArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","tenMixedArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","tenMixedArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.SpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.QueueThroughputBaseline","1.21","offer","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.spsc.QueueThroughputBaseline","1.21","poll","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneObjectArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneObjectArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneObjectArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneReferenceArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneReferenceArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","oneReferenceArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","twoMixedLengthPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","onePrimitiveArgBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","onePrimitiveArgCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","onePrimitiveArgProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","noArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","noArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","noArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","tenMixedArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","tenMixedArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","tenMixedArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","alignedPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsBaseline","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsCaller","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","1.21","unalignedPrimitiveArgsProcessor","500","100.0","0.2","250","50.0","0.2","250","50.0","0.2","false","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ext.util.TreePerf","1.20","size","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ext.util.TreePerf","1.20","flatSize","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ext.util.TreePerf","1.20","count","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ext.util.TreePerf","1.20","flatCount","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf10","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf15","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf20","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf40","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf80","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf160","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","binaryIndexOf250","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf10","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf15","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf20","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf40","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf80","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf160","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.ProbabilitySelectorIndexOfPerf","1.20","serialIndexOf250","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.ThreadIDPerf","1.20","getThread","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.ThreadIDPerf","1.20","getThreadId","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.RandomEnginePerf$Base","1.20","nextInt","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.RandomEnginePerf$Base","1.20","nextLong","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.RandomEnginePerf$Base","1.20","nextFloat","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.RandomEnginePerf$Base","1.20","nextDouble","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","array_get","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","array_set","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","array_forLoop","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","array_copy","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_get","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_set","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_forLoop","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_forEachLoop","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_contains","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","arrayList_copy","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","mseq_get","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"jenetics/jenetics","io.jenetics.util.SeqPerf","1.20","mseq_set","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
