"project","className","benchmarkName","sameConfig","sameCode","bothSame","neverSameBenchmark"
"xingguang2013/netty","io.netty.microbench.internal.RecyclableArrayListBenchmark","recycleSameThread","true","true","true","false"
"xingguang2013/netty","io.netty.microbench.internal.PlatformDependentBenchmark","unsafeBytesEqual","true","true","true","false"
"xingguang2013/netty","io.netty.microbench.internal.PlatformDependentBenchmark","arraysBytesEqual","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","put","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","lookup","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","remove","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv4","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv6","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv6","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv4","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCheckBeforeCopy","true","true","true","false"
"xingguang2013/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCatchExceptionAfter","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledHeapAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledDirectAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledHeapAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledDirectAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledHeapAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledDirectAllocAndFree","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetInt","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetShort","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetLong","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetInt","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetShort","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetLong","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArray","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArrayWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiString","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArray","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArrayWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAscii","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArray","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArrayWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8String","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArray","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArrayWrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8Wrapped","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","httpRemove","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","httpGet","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","httpPut","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","httpIterate","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","http2Remove","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","http2Get","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","http2Put","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateNew","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateOld","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.http.HttpRequestDecoderBenchmark","testDecodeWholeRequestInMultipleStepsMixedDelimiters","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","jdkThreadLocalGet","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","fastThreadLocal","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.http2.Http2PriorityTreeBenchmark","prioritizeStreams","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeData","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeHeaders","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.internal.RecyclableArrayListBenchmark","recycleSameThread","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.internal.PlatformDependentBenchmark","unsafeBytesEqual","true","true","true","false"
"jenskordowski/netty","io.netty.microbench.internal.PlatformDependentBenchmark","arraysBytesEqual","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","put","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","lookup","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","remove","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv4","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv6","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv6","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv4","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCheckBeforeCopy","true","true","true","false"
"jenskordowski/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCatchExceptionAfter","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledHeapAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledDirectAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledHeapAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledDirectAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledHeapAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledDirectAllocAndFree","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetInt","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetShort","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetLong","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetInt","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetShort","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetLong","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArray","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArrayWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiString","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArray","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArrayWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAscii","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArray","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArrayWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8String","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArray","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArrayWrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8","true","true","true","false"
"satishsaley/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8Wrapped","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","httpRemove","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","httpGet","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","httpPut","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","httpIterate","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","http2Remove","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","http2Get","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","http2Put","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateNew","true","true","true","false"
"satishsaley/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateOld","true","true","true","false"
"satishsaley/netty","io.netty.microbench.http.HttpRequestDecoderBenchmark","testDecodeWholeRequestInMultipleStepsMixedDelimiters","true","true","true","false"
"satishsaley/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","jdkThreadLocalGet","true","true","true","false"
"satishsaley/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","fastThreadLocal","true","true","true","false"
"satishsaley/netty","io.netty.microbench.http2.Http2PriorityTreeBenchmark","prioritizeStreams","true","true","true","false"
"satishsaley/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeData","true","true","true","false"
"satishsaley/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeHeaders","true","true","true","false"
"satishsaley/netty","io.netty.microbench.internal.RecyclableArrayListBenchmark","recycleSameThread","true","true","true","false"
"satishsaley/netty","io.netty.microbench.internal.PlatformDependentBenchmark","unsafeBytesEqual","true","true","true","false"
"satishsaley/netty","io.netty.microbench.internal.PlatformDependentBenchmark","arraysBytesEqual","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","put","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","lookup","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","remove","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv4","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv6","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv6","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv4","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCheckBeforeCopy","true","true","true","false"
"satishsaley/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCatchExceptionAfter","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToEmptyRegionQuadTree","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToBasicRegionQuadTree","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToComplexRegionQuadTree","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testEmptyRegionQuadTreeIntersectingLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testBasicRegionQuadTreeIntersectingLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testComplexRegionQuadTreeIntersectingLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testEmptyRegionQuadTreeIntersectingRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testBasicRegionQuadTreeIntersectingRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testComplexRegionQuadTreeIntersectingRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testNotContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotate","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateContains","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testNotRotateContains","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testNotIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateNotIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testNotIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateNotIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testNotIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.TrianglePerformanceTest","testRotateNotIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testNotContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testNotIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testIntersectsCircle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testNotIntersectsCircle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.CirclePerformanceTest","testNotIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotContainsXY","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotate","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateContains","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotRotateContains","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateNotIntersectsRectangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateNotIntersectsLineSegment","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateNotIntersectsTriangle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testIntersectsCircle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testNotIntersectsCircle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateIntersectsCircle","true","true","true","false"
"hyperverse/mini2Dx","org.mini2Dx.core.geom.RectanglePerformanceTest","testRotateNotIntersectsCircle","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledHeapAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledDirectAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledHeapAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledDirectAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledHeapAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledDirectAllocAndFree","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetInt","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetShort","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetLong","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetInt","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetShort","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","unsafeSwappedByteBufSetLong","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArray","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringViaArrayWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiString","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiStringWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArray","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiViaArrayWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAscii","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeAsciiWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArray","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringViaArrayWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8String","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8StringWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArray","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8ViaArrayWrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8","true","true","true","false"
"eincs/netty","io.netty.microbench.buffer.ByteBufUtilBenchmark","writeUtf8Wrapped","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","httpRemove","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","httpGet","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","httpPut","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","httpIterate","true","false","false","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","http2Remove","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","http2Get","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","http2Put","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateNew","true","true","true","false"
"eincs/netty","io.netty.microbench.headers.HeadersBenchmark","http2IterateOld","true","true","true","false"
"eincs/netty","io.netty.microbench.http.HttpRequestDecoderBenchmark","testDecodeWholeRequestInMultipleStepsMixedDelimiters","true","true","true","false"
"eincs/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","jdkThreadLocalGet","true","true","true","false"
"eincs/netty","io.netty.microbench.concurrent.FastThreadLocalBenchmark","fastThreadLocal","true","true","true","false"
"eincs/netty","io.netty.microbench.http2.Http2PriorityTreeBenchmark","prioritizeStreams","true","true","true","false"
"eincs/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeData","true","true","true","false"
"eincs/netty","io.netty.microbench.http2.Http2FrameWriterBenchmark","writeHeaders","true","true","true","false"
"eincs/netty","io.netty.microbench.internal.RecyclableArrayListBenchmark","recycleSameThread","true","true","true","false"
"eincs/netty","io.netty.microbench.internal.PlatformDependentBenchmark","unsafeBytesEqual","true","true","true","false"
"eincs/netty","io.netty.microbench.internal.PlatformDependentBenchmark","arraysBytesEqual","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","put","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","lookup","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.IntObjectHashMapBenchmark","remove","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv4","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useGetByNameIpv6","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv6","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.NetUtilBenchmark","useIsValidIpv4","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCheckBeforeCopy","true","true","true","false"
"eincs/netty","io.netty.microbenchmark.common.AppendableCharSequenceBenchmark","appendCatchExceptionAfter","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledHeapAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","unpooledDirectAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledHeapAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","pooledDirectAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledHeapAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.ByteBufAllocatorBenchmark","defaultPooledDirectAllocAndFree","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetInt","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetShort","true","true","true","false"
"AnselQiao/netty","io.netty.microbench.buffer.SwappedByteBufBenchmark","swappedByteBufSetLong","true","true","true","false"
